train_mse_per_epoch,test_mse_per_epoch,train_L1_per_epoch,test_L1_per_epoch,train_huber_per_epoch,test_huber_per_epoch,train_mape_per_epoch,test_mape_per_epoch
0.0008557865697040624,0.001522903556802443,0.016281178619194623,0.023396582156419755,0.0004278927109039965,0.0007614517784012215,223555.6234346539,269733.375
0.0006762033510918129,0.0012105565917279039,0.014645855353028939,0.02057927240218435,0.000338100597802968,0.0006052782958639519,245455.1781268974,290984.7357142857
0.001330723366137474,0.0022168428104903017,0.018325175503048307,0.025966114550828933,0.0006653611911132787,0.0011084214052451509,238923.1421523983,286159.29107142857
0.002374274921380142,0.0041019207132714135,0.02329077627498523,0.034640848423753465,0.0011871369020096192,0.0020509603566357068,191138.1515444748,238780.4669642857
0.0008648375972215387,0.001486524154565164,0.01540468975112213,0.02172008731535503,0.00043241838695148925,0.000743262077282582,206002.4607999393,251066.04196428572
0.0005751775310693719,0.0010701646429619619,0.013226943370463744,0.01900797060557774,0.00028758827329649456,0.0005350823214809809,208366.69955790832,251067.0875
0.001337642194906789,0.00222387959781502,0.017890259009431402,0.02511702978185245,0.0006688207383471149,0.00111193979890751,222625.88869914997,262841.7392857143
0.0009961856708157316,0.001666934262695057,0.017666697300830318,0.024709337364350048,0.0004980925628532326,0.0008334671313475285,198486.35038137523,243232.1625
0.0009112006172641849,0.0015316095003592117,0.017876208393987774,0.023783161065408162,0.00045559987491963663,0.0007658047501796059,380546.4353369763,412360.01875
0.0008974823047269564,0.0015581577816712005,0.016164797670917577,0.022927535963909968,0.00044874085605927104,0.0007790788908356003,215573.40289162114,255104.4017857143
0.0008558412464889718,0.0014842779874535545,0.01520385595890125,0.021509663867098943,0.0004279204264623025,0.0007421389937267772,196922.55929341225,237501.08616071427
0.0006117486226998391,0.0011341181118041277,0.01364809824985016,0.019459947305066245,0.0003058741745071369,0.0005670590559020639,179297.61669892227,219506.73080357144
0.0009295437650378447,0.0016884216905704566,0.015745922028520792,0.023269228477563176,0.0004647717485034699,0.0008442108452852283,196681.5422548573,238246.4044642857
0.001044848944842544,0.0017373582547796625,0.017749653133927294,0.02452369848532336,0.0005224241998666387,0.0008686791273898312,218515.64356595324,258839.78928571427
0.0011403427997057772,0.001926398343805756,0.018223304898632463,0.024712410622409413,0.000570170994413735,0.000963199171902878,214345.26424939284,259841.55535714285
0.0009870222028493022,0.0016674572601914407,0.016504911934299836,0.023085005368505204,0.0004935108520541257,0.0008337286300957203,238423.5307946266,276361.91607142857
0.0030884816476415885,0.004950215707400015,0.027293105644208414,0.03813117753182139,0.001544240537694976,0.002475106336974672,279247.3859858834,312941.46964285715
0.002295993058913985,0.0035178635136357377,0.02294746265109373,0.031526675181729455,0.0011479964389824254,0.0017589317568178688,207880.93602003643,246200.14285714287
0.0010514924599990955,0.0016055800419832978,0.01741387851368896,0.023120064394814628,0.0005257461960715851,0.0008027900209916489,238964.4573561779,272493.6544642857
0.0011075134507850329,0.0018528612796217202,0.0178192328915009,0.025043882110289167,0.000553756541050586,0.0009264306398108601,215454.3935374924,252671.14732142858
0.0020595345059189205,0.0033962436552558628,0.023341446598108495,0.03277602813073567,0.001029767185103535,0.0016981218276279314,251983.93571645417,285354.08035714284
0.0028547736907713725,0.004597234366727727,0.025990751292047604,0.0360036025089877,0.0014273867843153534,0.0022986171833638634,350912.2227155434,380376.20535714284
0.0012460081419202373,0.002111670594396336,0.017818781533111713,0.025272718338029725,0.0006230040008423293,0.001055835297198168,192267.65453286277,231061.79151785714
0.0011350036997112836,0.0019450449384748937,0.018319653398026534,0.025246907557759966,0.0005675017254531121,0.0009725224692374468,305616.42116347904,333487.23392857146
0.002132111632462498,0.0035366378192390716,0.02385793381744377,0.0347762294113636,0.0010660557687321014,0.0017683189096195358,190235.29289996965,225976.89821428573
0.0028695939319365463,0.004661247240645545,0.025253639614710537,0.036670997100217005,0.0014347969026360762,0.0023306236203227723,204592.7682054493,241404.09866071428
0.0006779725271425282,0.0011041725586567607,0.016556931099767892,0.021246355346270968,0.00033898623360156376,0.0005520862793283803,336119.83469945355,361445.95
0.0019925948160032683,0.0030601655798298973,0.024012404439137353,0.03345855410609926,0.0009962974080016342,0.0015300827899149487,230396.15008348512,263273.99553571426
0.00107350606348594,0.0018271275596427065,0.017095137929230585,0.02383785950286048,0.000536752968410773,0.0009135637798213533,223963.32871319065,255811.98303571428
0.0014138047369372305,0.002216729169179286,0.02162151581267914,0.027989115778888976,0.0007069023616830228,0.001108364584589643,313729.2733189132,343829.7446428572
0.0005170730982971297,0.0009447844632502114,0.012010502853472087,0.017229664272495678,0.0002585365434939044,0.0004723922316251057,175417.23351168793,207845.30535714285
0.0005337238699747968,0.0009553772663431509,0.012777805254293088,0.017853494307824545,0.0002668619338564663,0.00047768863317157543,197715.31583940497,231541.79196428572
0.0005080175774627714,0.0008866162671308433,0.012585865855036031,0.017374109849333762,0.0002540087887313857,0.00044330813356542164,202461.98545651184,231187.03125
0.0011196788622710445,0.0018930834052818162,0.017364118871933305,0.023575202482087273,0.0005598394062550163,0.0009465417026409081,201264.16885815118,236412.90982142856
0.0008305010691728459,0.001449032437189349,0.01503993592970865,0.021540621614881923,0.00041525050518218865,0.0007245162185946745,177715.7652929569,213539.1875
0.0015188346574655223,0.0023978794791868754,0.02154732625038065,0.029680394913469042,0.0007594173185543723,0.0011989397395934377,194860.87296979356,233384.72678571427
0.000630302010890058,0.0010612480941095523,0.01297195647850533,0.018165796462978636,0.0003151509816954551,0.0005306240470547761,177637.14554872495,212417.60803571428
0.0013676007971242206,0.0022756062181932585,0.016783810891866972,0.023775574564933778,0.0006838003702888081,0.0011378031090966292,206998.713835762,238469.55401785715
0.0013096015673833626,0.002297379728406668,0.0171162383727001,0.024596494968448367,0.0006548007836916813,0.001148689864203334,192608.04400045538,222932.70625
0.0010128210416899424,0.0017208800118948733,0.015819007222063988,0.02199704849294254,0.0005064105197140392,0.0008604400059474366,221091.17699795082,251121.34151785713
0.0014766792754875072,0.002431088566247906,0.018059021372033673,0.02578288061278207,0.0007383396377437536,0.001215544283123953,209572.33986035216,238310.92767857143
0.0005997939335841642,0.0010855927531208311,0.012622769258160915,0.018026354749287876,0.00029989696566115,0.0005427963765604156,183322.00195431086,213914.72232142856
0.000823276359110089,0.0013910759938880802,0.0164422759289769,0.022925987680043492,0.0004116381795550445,0.0006955379969440401,212445.165727459,238715.33392857143
0.0004157072325124285,0.000760810511253242,0.011258408332805635,0.015830751827784945,0.00020785361625621425,0.000380405255626621,157237.58290642078,187820.82589285713
0.0010083678778802097,0.0016023149048643452,0.019421625968338,0.026163656477417266,0.0005041839389401049,0.0008011574524321726,264392.85022009717,286938.54375
0.0004606567580919005,0.000862593822447317,0.011624904809170191,0.01667139455676079,0.00023032837904595025,0.0004312969112236585,163161.0589708561,192968.86785714285
0.00040960625451172373,0.0007582169292228562,0.01167291517662926,0.0160568609301533,0.00020480312725586186,0.0003791084646114281,165136.95181580147,196078.75803571427
0.0005866371784837035,0.0010710280954039522,0.013401478282433245,0.01888218990394047,0.00029331858924185175,0.0005355140477019761,177289.6533375076,207659.35223214285
0.002961734788459525,0.0048035090523106715,0.03029543353650667,0.043269206583499906,0.0014808673942297624,0.0024017545261553357,271678.3268252884,288687.67767857143
0.00038406341165614057,0.0006928153336048127,0.011938129951493192,0.016182454781872885,0.00019203170582807029,0.00034640766680240633,158276.40297700363,187625.35446428572
0.0009480894140477344,0.001604239655924695,0.016899971805996943,0.02340591640344688,0.0004740447070238672,0.0008021198279623475,250824.55088797814,274737.04107142857
0.0005361061322270385,0.0009393676649779081,0.012489114161388542,0.01763704541538443,0.00026805306611351926,0.00046968383248895406,151078.58513585306,179509.66473214285
0.0011563226686644695,0.001928965953577842,0.019488539908626402,0.027525029225008827,0.0005781613343322347,0.000964482976788921,190722.35248747724,218297.48571428572
0.0007560033375639344,0.001278543086456401,0.014348616629599185,0.0198430210351944,0.0003780016687819672,0.0006392715432282006,231901.50532217667,250133.12589285715
0.0007127968864229864,0.0012592264550871082,0.013176867621880122,0.018755101040005683,0.0003563984432114932,0.0006296132275435541,166794.13226700062,193735.3236607143
0.0003031819910334783,0.0005852967251225241,0.010110652371652935,0.014283575011151177,0.00015159099551673914,0.00029264836256126205,151248.02543450214,178383.8455357143
0.0004890951215663872,0.0008746900296370898,0.012004108297676482,0.01672343707510403,0.0002445475607831936,0.0004373450148185449,208019.8962602459,226676.32232142857
0.0022309693782383935,0.0034614029207399913,0.02764262944464439,0.037316587780203136,0.0011154846845954683,0.0017307014603699957,249437.35991575592,279444.80803571426
0.0004936468498361465,0.0009325355524197221,0.011390624999316918,0.016433471121958323,0.00024682342491807324,0.00046626777620986106,146557.47243093504,175992.16160714286
0.0008243537983932302,0.0013512729667127133,0.014782753156675632,0.02074134626558849,0.0004121768991966151,0.0006756364833563566,187083.8524779903,209689.09732142856
0.00038998055828929755,0.0007314510211082441,0.01180108060351215,0.01585321415747915,0.00019499027914464878,0.00036572551055412205,176271.67100220098,204131.91964285713
0.00125118925586189,0.002040329515667898,0.01720379457967927,0.024533301006470408,0.000625594627930945,0.001020164757833949,169610.9371679569,191585.15401785713
0.0013563404223117153,0.002375018084421754,0.018426114986760913,0.026900204377514975,0.0006781702111558576,0.001187509042210877,182146.18309805708,202436.29330357144
0.0006992189759944419,0.001065080992079207,0.012909380369607652,0.017532541177102498,0.00034960948799722094,0.0005325404960396035,166509.39771174864,188249.5625
0.0010105008941862458,0.0016497813298233918,0.016437146915592202,0.023546242394617625,0.0005052504470931229,0.0008248906649116959,144013.8585686096,171255.696875
0.0009412144553357352,0.0015277432277798653,0.0151166725478519,0.02110415803534644,0.0004706072276678676,0.0007638716138899327,215231.59850295994,234865.63928571428
0.0008837516774702195,0.0014978920575231315,0.016857131281963752,0.023905873351863453,0.00044187583873510973,0.0007489460287615657,227763.432756527,244894.51428571428
0.00038911768962031443,0.0006857997870870999,0.010605093520915031,0.014849385619163514,0.00019455884481015722,0.00034289989354354994,139018.8341302368,165209.41785714286
0.0009493769121621512,0.001593051158956119,0.01653099648821839,0.02270833786044802,0.0004746884560810756,0.0007965255794780595,181206.17912302673,205023.93258928572
0.0008047698817708381,0.0013186457067994135,0.014095156415663637,0.019707934132644107,0.00040238494088541904,0.0006593228533997068,140856.38772199454,168138.10580357144
0.0012113970945618648,0.0020104877850306885,0.019006912066682077,0.027172316185065677,0.0006056985472809324,0.0010052438925153442,190494.7214917274,209417.89196428572
0.00059265295499424,0.0010087411218721951,0.013340411793144276,0.01890170281486852,0.00029632647749712,0.0005043705609360976,147688.65050091073,171605.00223214287
0.0005127913131617218,0.0008832221950537392,0.011569263815594828,0.01629343298929078,0.0002563956565808609,0.0004416110975268696,132383.68517095476,157790.55089285714
0.00034775721333620127,0.000704827786622835,0.010375383686054888,0.015163116902112962,0.00017387860666810063,0.0003524138933114175,147447.3971709927,173603.91696428572
0.0003990734384756232,0.0007040402336445238,0.011167348305393366,0.015362531904663359,0.0001995367192378116,0.0003520201168222619,174909.1183117031,194491.31294642857
0.00032299326588702235,0.0006100981496274471,0.010612985779122468,0.014741432719996997,0.00016149663294351117,0.0003050490748137236,193064.46655851547,208200.89017857143
0.0003941098418800385,0.0007186378302451755,0.010786093052184864,0.015246736630797387,0.00019705492094001926,0.00035931891512258775,130407.91924711596,153474.27366071427
0.0005468428536045688,0.0009285052772611379,0.012868819042416001,0.018125400160040175,0.0002734214268022844,0.00046425263863056896,140731.00298838798,164100.66160714286
0.00032984701200624737,0.0006009583145246974,0.010312268084099456,0.014563140007002012,0.00016492350600312369,0.0003004791572623487,146898.24837773223,168771.62857142856
0.0011348208769407795,0.0018538835724549634,0.015427939879352313,0.021705161247934614,0.0005674104384703897,0.0009269417862274817,153077.78153460837,177856.4558035714
0.0005768560639027852,0.0010705883814288036,0.011771205268148842,0.01715954329286303,0.0002884280319513926,0.0005352941907144018,118101.45078646782,144095.04196428572
0.0007995860938816295,0.0013632312317245774,0.01515217338257221,0.021318275055715017,0.00039979304694081475,0.0006816156158622887,188178.8936797966,207438.73482142857
0.0009798585951388218,0.0015729338795478856,0.016426191584370538,0.022182319526161468,0.0004899292975694109,0.0007864669397739428,250532.4105855343,267958.9392857143
0.0014561915279065814,0.00237556304782629,0.021823448424737022,0.0306769996881485,0.0007280957639532907,0.001187781523913145,201579.29548041895,219421.41517857142
0.0021373590557091275,0.0033094925273741992,0.023313314000819766,0.032543160021305084,0.0010686795120215147,0.0016547462636870996,256303.8402208561,270589.7669642857
0.00040977552726680473,0.0007194115613986338,0.011248400955645874,0.015298442648989814,0.00020488776363340237,0.0003597057806993169,206359.13856633272,222500.91696428572
0.0007218527059824532,0.001292377690385495,0.014049141301361263,0.02076103293469974,0.0003609263529912266,0.0006461888451927475,122587.2219613312,144759.77589285714
0.003395616193938125,0.0054768093728593415,0.03290280739312543,0.04734376466700009,0.0016978080969690624,0.0027384046864296708,237529.0021250759,260444.77321428573
0.0008944465884298163,0.001581286359578371,0.01625390682125189,0.023866455469812666,0.00044722329421490814,0.0007906431797891855,142392.42580259562,162634.35892857143
0.00029231758031069,0.0005333973460697702,0.010403711785311834,0.013937821718198913,0.000146158790155345,0.0002666986730348851,170214.18837279902,193658.3723214286
0.0002972584361591872,0.0005481143764752362,0.009367592679138753,0.013481723836490087,0.0001486292180795936,0.0002740571882376181,103817.51257969034,127558.86919642857
0.0008072982375828394,0.0014705105651436107,0.015302177235873163,0.02254829965531826,0.0004036491187914197,0.0007352552825718053,167305.5557737553,181507.17544642856
0.001102189907326878,0.0017386772935943943,0.01831944697464714,0.023727585694619586,0.000551094953663439,0.0008693386467971972,236146.67885739222,254965.74910714285
0.0005539969952367631,0.0009931853939113872,0.013282649944529037,0.018337192386388777,0.00027699849761838154,0.0004965926969556936,210052.03025387067,228328.95089285713
0.002665688808493963,0.0042371091565915515,0.026179802174830916,0.0381506826196398,0.0013328444042469815,0.0021185545782957758,135859.4611319824,161356.86473214286
0.0005451811103238744,0.0009533178427123598,0.011124737440304787,0.01587375226829733,0.0002725905551619372,0.0004766589213561799,130100.76417349727,154481.9089285714
0.00038347140972193783,0.0006698650840137686,0.011520857268488617,0.015138348937034607,0.00019173570486096891,0.0003349325420068843,139747.11516203705,161178.73571428572
0.00021149569077804034,0.0004145231413921075,0.008253741691609405,0.011654556702290262,0.00010574784538902017,0.00020726157069605376,126672.0853066181,144979.86026785715
0.0002845980425578167,0.0005155952614066857,0.00896347111286669,0.012601347187800066,0.00014229902127890835,0.00025779763070334284,117014.61362515179,139803.91294642858
0.0005105549260933217,0.0008333048118012292,0.012901048464378263,0.017659125264201846,0.00025527746304666084,0.0004166524059006146,125889.56849100637,150417.74375
0.0007649147902142073,0.0012739237231601563,0.015173126093513978,0.02189457757132394,0.00038245739510710367,0.0006369618615800781,117018.16216036734,140102.3151785714
0.0005802029028334714,0.0009092928908233131,0.012736665055553842,0.017644687316247396,0.0002901014514167357,0.00045464644541165657,113302.60383462356,134502.12901785714
0.0003221767035062873,0.0005943911416190011,0.009893881593863115,0.014264658838510514,0.00016108835175314366,0.00029719557080950057,113056.29545195811,133030.5964285714
0.0007346205746401022,0.0012433412085686411,0.01369088921474285,0.018861312525612968,0.0003673102873200511,0.0006216706042843206,178175.08095210989,197913.87857142856
0.0002353156501320985,0.0004391781786190612,0.008517016716070731,0.011856606602668763,0.00011765782506604926,0.0002195890893095306,119550.01497988768,139714.35982142857
0.0014700032790425008,0.0024270603832389627,0.020632941825468033,0.03019060928906713,0.0007350016395212504,0.0012135301916194813,121673.79444634184,139986.23125
0.0003371074296946569,0.0005805530485564045,0.010663089670951104,0.014059708639979362,0.00016855371484732844,0.00029027652427820224,125403.15117922738,143657.75535714286
0.00021694522316321056,0.0004309188391614173,0.00811255443841219,0.011492251179047994,0.00010847261158160528,0.00021545941958070865,116944.94085837888,137949.02053571428
0.00027622432823580734,0.0005157449615320989,0.009327005371044242,0.01315974901829447,0.00013811216411790367,0.00025787248076604945,114365.4032663555,136360.1205357143
0.00023488872138686923,0.000454720897999193,0.00872089606090593,0.01246060047830854,0.00011744436069343462,0.0002273604489995965,114394.48811760018,133454.62455357143
0.00043967064097127863,0.000766318806979273,0.010712155631760902,0.01511011863393443,0.00021983532048563931,0.0003831594034896365,133081.57080107773,151528.403125
0.0006435179776010518,0.0010746682794498545,0.01430934854021435,0.020137452972786768,0.0003217589888005259,0.0005373341397249273,120102.66004003491,139034.3
0.0003799763286725743,0.0006535649100052459,0.010518501680649694,0.014348222741058894,0.00018998816433628716,0.00032678245500262294,176943.98519087734,196179.446875
0.0005116505218549893,0.000867266021668911,0.013462453428599317,0.01881123296916485,0.00025582526092749467,0.0004336330108344555,177222.47448011537,194437.5955357143
0.00017387122427033906,0.00035577684507838317,0.007374725998088075,0.010627883805760316,8.693561213516953e-05,0.00017788842253919159,103689.38676855646,123862.43258928572
0.0004346934575873071,0.0008289668376424483,0.01061846073332362,0.01539958364197186,0.00021734672879365356,0.00041448341882122417,114073.29862534153,133199.07901785715
0.0008923419369254589,0.0013778461309682047,0.01621975626911839,0.022526457905769348,0.00044617096846272946,0.0006889230654841023,154401.9709794323,171220.67410714287
0.0010311539968674743,0.0017787787531103408,0.0161089497563527,0.023035113513469697,0.0005155769984337372,0.0008893893765551704,183192.84505919853,197702.2767857143
0.0006356766548784677,0.001048405365353184,0.013409967729895311,0.018672814592719078,0.00031783832743923385,0.000524202682676592,165767.9110124469,189639.54642857143
0.000647453617945802,0.0010896791703999043,0.01527176645618898,0.020059286962662425,0.000323726808972901,0.0005448395851999522,303446.980684578,312738.8517857143
0.00028945639804141336,0.0005102467357314058,0.010640731496418615,0.014088134919958455,0.00014472819902070668,0.0002551233678657029,143687.34672890103,162743.28125
0.0006117460891999119,0.0010563015405620848,0.012285249718845469,0.017221813329628535,0.00030587304459995596,0.0005281507702810424,173530.50480039464,191990.4486607143
0.007937679268842712,0.012292161264589855,0.04684195828549994,0.0664249130657741,0.003968761174876806,0.006145905969398362,390474.52477990283,403755.7375
0.0011733750446287336,0.0018527546099254063,0.017605174441426612,0.02456680546913828,0.0005866875223143668,0.0009263773049627031,175934.65913403156,191563.61964285714
0.00020262831428862087,0.00039941878473785306,0.00782120328523223,0.011062716426593917,0.00010131415714431044,0.00019970939236892653,110526.81724347298,128796.47276785714
0.0017767222115428441,0.0029147800124649493,0.020865216790164103,0.03070871074284826,0.0008883611057714221,0.0014573900062324746,105592.94159836066,123985.64776785714
0.0002030409819360412,0.00040657453937456014,0.00802422587747918,0.011241854966751166,0.0001015204909680206,0.00020328726968728007,108294.6049161354,127595.65535714285
0.00031781257729953055,0.000556502358189651,0.010680894457871399,0.014643197347010885,0.00015890628864976528,0.0002782511790948255,106450.59020188221,125613.62700892857
0.00024113512658094225,0.0004863156388247652,0.008092957154667298,0.011928814809237208,0.00012056756329047112,0.0002431578194123826,96528.84992125836,115419.11294642858
0.00026647116108961474,0.0004812527198477515,0.009498728251477118,0.013225426870797361,0.00013323558054480737,0.00024062635992387575,110616.58747438525,128198.09910714286
0.00018123294239972323,0.0003870627318974584,0.007718288547200511,0.011300594945039068,9.061647119986161e-05,0.0001935313659487292,99307.32091492107,116563.41361607143
0.00023381679710289142,0.0004803530921760414,0.008673069904189111,0.012216945152197565,0.00011690839855144571,0.0002401765460880207,116441.16787625228,134056.12633928572
0.0003971317799962066,0.0006843710384730782,0.011128388210095161,0.015200903692415783,0.0001985658899981033,0.0003421855192365391,169496.49380502428,183151.25803571427
0.0002933386452268452,0.0005820820290994432,0.009565384815371825,0.013746782711574009,0.0001466693226134226,0.0002910410145497216,112063.94267038554,130212.43035714286
0.00023958585669643358,0.00045329806328352006,0.009351504023984734,0.013267302513122558,0.00011979292834821679,0.00022664903164176003,102618.91393442624,120818.37321428572
0.00018639372820817792,0.00036783870974821706,0.00812867493495915,0.011317343184990543,9.319686410408896e-05,0.00018391935487410853,102158.61153802367,121214.99419642857
0.00015806791191436034,0.00033660623511033396,0.0070358596580429875,0.010168328561953136,7.903395595718017e-05,0.00016830311755516698,106393.9976282635,123330.796875
0.0007487646952660502,0.0011858976978276457,0.01700315607624591,0.022434465800012862,0.0003743823476330251,0.0005929488489138229,126206.73624392836,145915.51160714286
